model,dataset,log2eta,log10lmbda,seed,final_test-set-acc,l1-regret,l2-regret
FSOL,news20_binary_sparse,-2.0,-inf,1,0.927008518456656,0.03186642955161019,0.06800389220860528
FSOL,news20_binary_sparse,-2.0,-inf,2,0.9001169199933189,0.02962055040823746,0.055891797104050026
FSOL,news20_binary_sparse,-2.0,-inf,3,0.916485719057959,0.02797400904574289,0.0518085299623047
FSOL,news20_binary_sparse,-2.0,-inf,4,0.9113078336395524,0.028002665906850462,0.054720533726055724
FSOL,news20_binary_sparse,-2.0,0.0,0,0.8713880073492567,0.033514608449025186,0.06744242991690104
FSOL,news20_binary_sparse,-2.0,0.0,1,0.8765658927676633,0.026424901011014062,0.05757864497180468
FSOL,news20_binary_sparse,-2.0,0.0,2,0.8591949223317187,0.032216862024582675,0.06394728805503429
FSOL,news20_binary_sparse,-2.0,0.0,3,0.8558543510940371,0.029913669158994825,0.06138354233494675
FSOL,news20_binary_sparse,-2.0,0.0,4,0.8675463504259229,0.029970164113749725,0.0638208660367664
FSOL,news20_binary_sparse,-2.0,1.0,0,0.7710038416569234,0.054375984567870905,0.14328237991481257
FSOL,news20_binary_sparse,-2.0,1.0,1,0.7920494404543177,0.023974330002587304,0.07571997443578056
FSOL,news20_binary_sparse,-2.0,1.0,2,0.7796893268748956,0.04992270835175559,0.13378980293878123
FSOL,news20_binary_sparse,-2.0,1.0,3,0.752129614164022,0.05544529487091311,0.15121001269800916
FSOL,news20_binary_sparse,-2.0,1.0,4,0.7836980123601136,0.04597870549589469,0.13419261352494277
FSOL,news20_binary_sparse,-2.0,2.0,0,0.0,0.23865843314108673,0.3461035083346276
FSOL,news20_binary_sparse,-2.0,2.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,2.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,2.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,2.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,3.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,3.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,3.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,3.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,-2.0,3.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,-1.0,0,0.8834140638049106,0.03632871220978789,0.0765266927785141
FSOL,news20_binary_sparse,-3.0,-1.0,1,0.8874227492901287,0.032788361711813506,0.07168668758713312
FSOL,news20_binary_sparse,-3.0,-1.0,2,0.8747285785869384,0.033651342614881265,0.06380770553339637
FSOL,news20_binary_sparse,-3.0,-1.0,3,0.8550192082846166,0.033345942352220666,0.06953543611123349
FSOL,news20_binary_sparse,-3.0,-1.0,4,0.8675463504259229,0.032587763684060564,0.06751433474032134
FSOL,news20_binary_sparse,-3.0,-2.0,0,0.8944379488892601,0.03248378021661313,0.06907310468574357
FSOL,news20_binary_sparse,-3.0,-2.0,1,0.90262234842158,0.023415111827259718,0.045908359396329215
FSOL,news20_binary_sparse,-3.0,-2.0,2,0.8840821780524469,0.039743791286349174,0.07869601889645873
FSOL,news20_binary_sparse,-3.0,-2.0,3,0.8648738934357775,0.03234622728329682,0.07033181249924762
FSOL,news20_binary_sparse,-3.0,-2.0,4,0.8789042926340405,0.03354899668235426,0.06983422711009862
FSOL,news20_binary_sparse,-3.0,-3.0,0,0.8972774344412895,0.032279907119019326,0.06804869415604492
FSOL,news20_binary_sparse,-3.0,-3.0,1,0.9042926340404208,0.02265529562417918,0.04470310733258298
FSOL,news20_binary_sparse,-3.0,-3.0,2,0.884249206614331,0.041435364859155624,0.08177569749422314
FSOL,news20_binary_sparse,-3.0,-3.0,3,0.8652079505595457,0.032371609074563504,0.07047000092276419
FSOL,news20_binary_sparse,-3.0,-3.0,4,0.8814097210623016,0.03433255714178106,0.07031734226739113
FSOL,news20_binary_sparse,-3.0,-inf,0,0.8976114915650576,0.03232248302695055,0.06806582470369596
FSOL,news20_binary_sparse,-3.0,-inf,1,0.904626691164189,0.022872269001136446,0.045197171736779375
FSOL,news20_binary_sparse,-3.0,-inf,2,0.8844162351762151,0.04168590770198175,0.08203213986419727
FSOL,news20_binary_sparse,-3.0,-inf,3,0.8653749791214298,0.032504249403118524,0.07045480400085932
FSOL,news20_binary_sparse,-3.0,-inf,4,0.8815767496241858,0.03400341262277418,0.07025654876353242
FSOL,news20_binary_sparse,-3.0,0.0,0,0.8553532654083849,0.039064214294369834,0.07752993867588427
FSOL,news20_binary_sparse,-3.0,0.0,1,0.8595289794554869,0.03252799365946479,0.06799082532148547
FSOL,news20_binary_sparse,-3.0,0.0,2,0.8409888090863538,0.035424792933709315,0.076414862829224
FSOL,news20_binary_sparse,-3.0,0.0,3,0.8070820110238851,0.04015399378391745,0.08133441216959017
FSOL,news20_binary_sparse,-3.0,0.0,4,0.8301319525638884,0.040882696823509763,0.08053889096223005
FSOL,news20_binary_sparse,-3.0,1.0,0,0.749958242859529,0.05973645512990565,0.14104153545631604
FSOL,news20_binary_sparse,-3.0,1.0,1,0.7781860698179389,0.03653094777246124,0.11113997717689524
FSOL,news20_binary_sparse,-3.0,1.0,2,0.7765157841990981,0.048057556077383344,0.12274042639736744
FSOL,news20_binary_sparse,-3.0,1.0,3,0.7389343577751796,0.04369434428189181,0.11733597438083379
FSOL,news20_binary_sparse,-3.0,1.0,4,0.7656589276766327,0.038084968411951386,0.11313450960419812
FSOL,news20_binary_sparse,-3.0,2.0,0,0.0,0.22881684826928933,0.33889222777943623
FSOL,news20_binary_sparse,-3.0,2.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,2.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,2.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,2.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,3.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,3.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,3.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,3.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,-3.0,3.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,-1.0,0,0.9161516619341908,0.04880099693125954,0.08596739170788588
FSOL,news20_binary_sparse,0.0,-1.0,1,0.941038917654919,0.04118072817902841,0.07424207282611542
FSOL,news20_binary_sparse,0.0,-1.0,2,0.8996158343076666,0.048352312363061124,0.08384486312512969
FSOL,news20_binary_sparse,0.0,-1.0,3,0.9353599465508602,0.04554803381182102,0.07932135884606754
FSOL,news20_binary_sparse,0.0,-1.0,4,0.9301820611324536,0.047510619413958996,0.0814168937473077
FSOL,news20_binary_sparse,0.0,-2.0,0,0.927008518456656,0.04598771193795711,0.08404656922143855
FSOL,news20_binary_sparse,0.0,-2.0,1,0.9502254885585436,0.04299757317324795,0.07933197769791375
FSOL,news20_binary_sparse,0.0,-2.0,2,0.9415400033405712,0.04985556942001789,0.08670122496916233
FSOL,news20_binary_sparse,0.0,-2.0,3,0.949056288625355,0.04204452784955637,0.07528120529816774
FSOL,news20_binary_sparse,0.0,-2.0,4,0.906631033906798,0.053227253821187724,0.08722949550848809
FSOL,news20_binary_sparse,0.0,-3.0,0,0.9208284616669452,0.042706091957411006,0.07640839020578737
FSOL,news20_binary_sparse,0.0,-3.0,1,0.9523968598630366,0.044082440058034265,0.0815650236424678
FSOL,news20_binary_sparse,0.0,-3.0,2,0.9450476031401368,0.049085109239954544,0.08621457946270066
FSOL,news20_binary_sparse,0.0,-3.0,3,0.9498914314347754,0.045899285052253734,0.07935702493753213
FSOL,news20_binary_sparse,0.0,-3.0,4,0.9136462335059296,0.057271146307195,0.09074817324111223
FSOL,news20_binary_sparse,0.0,-inf,0,0.9333556038082512,0.044463166927034704,0.0844421391491397
FSOL,news20_binary_sparse,0.0,-inf,1,0.9518957741773844,0.04369106921205095,0.07972503364571847
FSOL,news20_binary_sparse,0.0,-inf,2,0.9442124603307166,0.047480325017931,0.08592579396480589
FSOL,news20_binary_sparse,0.0,-inf,3,0.9502254885585436,0.043122844594660974,0.0737861843179716
FSOL,news20_binary_sparse,0.0,-inf,4,0.9081342909637548,0.05590626095101477,0.09018842495846077
FSOL,news20_binary_sparse,0.0,0.0,0,0.8867546350425923,0.03749218077075493,0.07218810162620504
FSOL,news20_binary_sparse,0.0,0.0,1,0.902121262735928,0.03316663227843333,0.06888662197294705
FSOL,news20_binary_sparse,0.0,0.0,2,0.8693836646066477,0.036895299292257405,0.0730470073318878
FSOL,news20_binary_sparse,0.0,0.0,3,0.902455319859696,0.029094082931318516,0.0608419667849091
FSOL,news20_binary_sparse,0.0,0.0,4,0.9006180056789711,0.038993800292791245,0.07367425509691347
FSOL,news20_binary_sparse,0.0,1.0,0,0.7897110405879405,0.05244614966414158,0.14538224365336358
FSOL,news20_binary_sparse,0.0,1.0,1,0.7746784700183731,0.027696446876729647,0.08559653182100639
FSOL,news20_binary_sparse,0.0,1.0,2,0.6609320193753132,0.0550367299082653,0.14906799347605193
FSOL,news20_binary_sparse,0.0,1.0,3,0.7421079004509771,0.07065635674680763,0.1686273669304523
FSOL,news20_binary_sparse,0.0,1.0,4,0.7958910973776516,0.02950019159158569,0.10009221497406229
FSOL,news20_binary_sparse,0.0,2.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,2.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,2.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,2.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,2.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,3.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,3.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,3.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,3.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,0.0,3.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,-1.0,0,0.9059629196592616,0.055499333523287356,0.09490195791204342
FSOL,news20_binary_sparse,1.0,-1.0,1,0.939368632036078,0.06683762531235979,0.10621757155626926
FSOL,news20_binary_sparse,1.0,-1.0,2,0.9318523467512944,0.05638032731047989,0.09499779922455799
FSOL,news20_binary_sparse,1.0,-1.0,3,0.938867546350426,0.0522946776840016,0.09162128845875236
FSOL,news20_binary_sparse,1.0,-1.0,4,0.934691832303324,0.06334885716437903,0.10055995074053448
FSOL,news20_binary_sparse,1.0,-2.0,0,0.8790713211959245,0.05148000406108654,0.09417923410518103
FSOL,news20_binary_sparse,1.0,-2.0,1,0.9523968598630366,0.06517634613558136,0.10340712593599906
FSOL,news20_binary_sparse,1.0,-2.0,2,0.9437113746450644,0.058843998598270136,0.09864871667828687
FSOL,news20_binary_sparse,1.0,-2.0,3,0.9518957741773844,0.05366611317986354,0.09514783753225287
FSOL,news20_binary_sparse,1.0,-2.0,4,0.9397026891598464,0.058287236725323176,0.09926473199607733
FSOL,news20_binary_sparse,1.0,-3.0,0,0.8857524636712878,0.05593082397482129,0.09927455041646209
FSOL,news20_binary_sparse,1.0,-3.0,1,0.9533990312343412,0.05819062216501767,0.09807862330282602
FSOL,news20_binary_sparse,1.0,-3.0,2,0.9435443460831804,0.05816524037375096,0.09838862326374384
FSOL,news20_binary_sparse,1.0,-3.0,3,0.9523968598630366,0.04895328767885973,0.08754445096728403
FSOL,news20_binary_sparse,1.0,-3.0,4,0.9415400033405712,0.06207076115898173,0.10361879549473771
FSOL,news20_binary_sparse,1.0,-inf,0,0.8952730916986805,0.05393548767427463,0.09642481357436883
FSOL,news20_binary_sparse,1.0,-inf,1,0.9545682311675296,0.05930823974821261,0.09808757403045522
FSOL,news20_binary_sparse,1.0,-inf,2,0.9435443460831804,0.057565083825412575,0.09974450058435073
FSOL,news20_binary_sparse,1.0,-inf,3,0.9523968598630366,0.04895820028362105,0.08842794695605902
FSOL,news20_binary_sparse,1.0,-inf,4,0.9460497745114416,0.06432564674441682,0.10528826920018687
FSOL,news20_binary_sparse,1.0,0.0,0,0.8601970937030232,0.047090591706868155,0.09072320784912881
FSOL,news20_binary_sparse,1.0,0.0,1,0.906464005344914,0.039738059914127676,0.08012067355766446
FSOL,news20_binary_sparse,1.0,0.0,2,0.8951060631367964,0.043381575112089274,0.07852724486251002
FSOL,news20_binary_sparse,1.0,0.0,3,0.9074661767162184,0.03518161899802514,0.07144670110818967
FSOL,news20_binary_sparse,1.0,0.0,4,0.9002839485552029,0.05118197270556795,0.09653816764565107
FSOL,news20_binary_sparse,1.0,1.0,0,0.745949557374311,0.055635248921683256,0.14780974856059045
FSOL,news20_binary_sparse,1.0,1.0,1,0.7023551027225655,0.03677330294068521,0.09538343821510455
FSOL,news20_binary_sparse,1.0,1.0,2,0.7310840153666277,0.060604348637734694,0.15122322164590318
FSOL,news20_binary_sparse,1.0,1.0,3,0.6622682478703859,0.08010247693532065,0.17529712322067617
FSOL,news20_binary_sparse,1.0,1.0,4,0.8017370970435944,0.03873670731028339,0.10858370947696655
FSOL,news20_binary_sparse,1.0,2.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,2.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,2.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,2.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,2.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,3.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,3.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,3.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,3.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,1.0,3.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,-1.0,0,0.8446634374478036,0.07146611776496133,0.12159644608715875
FSOL,news20_binary_sparse,2.0,-1.0,1,0.938867546350426,0.07439075513285318,0.11936678761115913
FSOL,news20_binary_sparse,2.0,-1.0,2,0.9315182896275264,0.06734607990515395,0.12149054698445663
FSOL,news20_binary_sparse,2.0,-1.0,3,0.9343577751795556,0.05760929726826426,0.10153217982761148
FSOL,news20_binary_sparse,2.0,-1.0,4,0.9316853181894104,0.0696206159096343,0.11513178104474994
FSOL,news20_binary_sparse,2.0,-2.0,0,0.8216134959078002,0.06813291543442164,0.12032869513982487
FSOL,news20_binary_sparse,2.0,-2.0,1,0.9507265742441956,0.07376030418848682,0.12419529740731955
FSOL,news20_binary_sparse,2.0,-2.0,2,0.945214631702021,0.06356828684371696,0.12029438570003052
FSOL,news20_binary_sparse,2.0,-2.0,3,0.9498914314347754,0.053049581282320867,0.10490826952963181
FSOL,news20_binary_sparse,2.0,-2.0,4,0.9341907466176717,0.06784798435826647,0.1165978909947051
FSOL,news20_binary_sparse,2.0,-3.0,0,0.8241189243360615,0.06766048660987695,0.12187455027943593
FSOL,news20_binary_sparse,2.0,-3.0,1,0.9527309169868048,0.07036160046112988,0.11867849426818015
FSOL,news20_binary_sparse,2.0,-3.0,2,0.9433773175212962,0.06633572085924733,0.1211814460105858
FSOL,news20_binary_sparse,2.0,-3.0,3,0.9507265742441956,0.05648349201046713,0.10771310491111982
FSOL,news20_binary_sparse,2.0,-3.0,4,0.943210288959412,0.06243347514385744,0.11279867779469405
FSOL,news20_binary_sparse,2.0,-inf,0,0.841322866210122,0.06918093778349822,0.12363302488598857
FSOL,news20_binary_sparse,2.0,-inf,1,0.9500584599966594,0.06948797558107926,0.1180621343459877
FSOL,news20_binary_sparse,2.0,-inf,2,0.943210288959412,0.06398585824842713,0.11867322624530792
FSOL,news20_binary_sparse,2.0,-inf,3,0.9478870886921664,0.05648512954538758,0.10721854943163979
FSOL,news20_binary_sparse,2.0,-inf,4,0.943210288959412,0.06209123034548711,0.10880788603887559
FSOL,news20_binary_sparse,2.0,0.0,0,0.7870385835977952,0.05307660060850798,0.10066287019540537
FSOL,news20_binary_sparse,2.0,0.0,1,0.9042926340404208,0.05156433710948887,0.0997338858144676
FSOL,news20_binary_sparse,2.0,0.0,2,0.8035744112243194,0.05958580191722589,0.10290970047344093
FSOL,news20_binary_sparse,2.0,0.0,3,0.9108067479539002,0.045958236309389305,0.09433815711014407
FSOL,news20_binary_sparse,2.0,0.0,4,0.9086353766494072,0.05362435603939254,0.10298759750767886
FSOL,news20_binary_sparse,2.0,1.0,0,0.6826457324202438,0.06418809381110051,0.15402516681721357
FSOL,news20_binary_sparse,2.0,1.0,1,0.814932353432437,0.04985966325731896,0.10981394017297241
FSOL,news20_binary_sparse,2.0,1.0,2,0.6681142475363288,0.08029406852101119,0.16642106689803723
FSOL,news20_binary_sparse,2.0,1.0,3,0.579255052613997,0.08916213888261168,0.18274733428015388
FSOL,news20_binary_sparse,2.0,1.0,4,0.8024052112911307,0.04782011351392069,0.12034121396956134
FSOL,news20_binary_sparse,2.0,2.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,2.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,2.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,2.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,2.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,3.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,3.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,3.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,3.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,2.0,3.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,-1.0,0,0.817270753298814,0.07063916263014308,0.12851666821051091
FSOL,news20_binary_sparse,3.0,-1.0,1,0.9325204609988308,0.08451645231334562,0.13591015431600825
FSOL,news20_binary_sparse,3.0,-1.0,2,0.93085017537999,0.07416395654637331,0.13486868437835944
FSOL,news20_binary_sparse,3.0,-1.0,3,0.9355269751127444,0.06717577627342904,0.12279762730906524
FSOL,news20_binary_sparse,3.0,-1.0,4,0.9261733756472356,0.07396499605354084,0.12820716991494224
FSOL,news20_binary_sparse,3.0,-2.0,0,0.9462168030733256,0.06536875648873211,0.13147885984533705
FSOL,news20_binary_sparse,3.0,-2.0,1,0.9485552029397026,0.073412328017895,0.13133229819189038
FSOL,news20_binary_sparse,3.0,-2.0,2,0.935025889427092,0.05993705315765858,0.1228223535796155
FSOL,news20_binary_sparse,3.0,-2.0,3,0.9478870886921664,0.07006684417545203,0.12874057481925177
FSOL,news20_binary_sparse,3.0,-2.0,4,0.9383664606647736,0.06513131392526947,0.11853844193461631
FSOL,news20_binary_sparse,3.0,-3.0,0,0.7760146985134458,0.06527132316096643,0.13046184720916576
FSOL,news20_binary_sparse,3.0,-3.0,1,0.9488892600634709,0.06939627362553506,0.1284505063542216
FSOL,news20_binary_sparse,3.0,-3.0,2,0.9415400033405712,0.059567789033101094,0.12015902921250088
FSOL,news20_binary_sparse,3.0,-3.0,3,0.945214631702021,0.053722608134618446,0.1119980547223614
FSOL,news20_binary_sparse,3.0,-3.0,4,0.9293469183230332,0.0701298892698887,0.1261029870797374
FSOL,news20_binary_sparse,3.0,-inf,0,0.7970602973108402,0.06790120424318047,0.13209030144624442
FSOL,news20_binary_sparse,3.0,-inf,1,0.9507265742441956,0.07077098419123788,0.12978187120023277
FSOL,news20_binary_sparse,3.0,-inf,2,0.9433773175212962,0.05559676685105311,0.11499694221206136
FSOL,news20_binary_sparse,3.0,-inf,3,0.9482211458159344,0.0560953962343247,0.11413477087255866
FSOL,news20_binary_sparse,3.0,-inf,4,0.9467178887589778,0.06639794718622374,0.12133107754989815
FSOL,news20_binary_sparse,3.0,0.0,0,0.7402705862702522,0.06810425857331404,0.12003713085146431
FSOL,news20_binary_sparse,3.0,0.0,1,0.904626691164189,0.06540805732682249,0.12052930785544498
FSOL,news20_binary_sparse,3.0,0.0,2,0.8992817771838985,0.0583298126332544,0.1088749282874104
FSOL,news20_binary_sparse,3.0,0.0,3,0.9111408050776684,0.05147754775870595,0.104755814507901
FSOL,news20_binary_sparse,3.0,0.0,4,0.90629697678303,0.06457209574994187,0.12819268982119666
FSOL,news20_binary_sparse,3.0,1.0,0,0.6139969934858861,0.07234056141247212,0.16047717268315173
FSOL,news20_binary_sparse,3.0,1.0,1,0.8117588107566394,0.04963777727560041,0.11002205320207444
FSOL,news20_binary_sparse,3.0,1.0,2,0.6104893936863204,0.0967103560983438,0.18092029344532087
FSOL,news20_binary_sparse,3.0,1.0,3,0.5194588274594956,0.09138673007201879,0.1851131161985149
FSOL,news20_binary_sparse,3.0,1.0,4,0.790713211959245,0.05178294802136656,0.12406708939950686
FSOL,news20_binary_sparse,3.0,2.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,2.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,2.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,2.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,2.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,3.0,0,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,3.0,1,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,3.0,2,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,3.0,3,0.0,0.0,0.0
FSOL,news20_binary_sparse,3.0,3.0,4,0.0,0.0,0.0
FSOL,news20_binary_sparse,4.0,-1.0,0,0.7634875563721396,0.06605078978309213,0.12927870578280456
FSOL,news20_binary_sparse,4.0,-1.0,1,0.9326874895607148,0.07829381961570334,0.13791931011444417
FSOL,news20_binary_sparse,4.0,-1.0,2,0.9218306330382496,0.0601564828369965,0.12603487512351727
FSOL,news20_binary_sparse,4.0,-1.0,3,0.9387005177885418,0.06586656710454351,0.13008062563672299
FSOL,news20_binary_sparse,4.0,-1.0,4,0.9283447469517287,0.06921614478428757,0.12653664728859423
FSOL,news20_binary_sparse,4.0,-2.0,0,0.9402037748454986,0.06598692592119529,0.13319988490814916
FSOL,news20_binary_sparse,4.0,-2.0,1,0.9440454317688324,0.07986339683693751,0.14636077239681428
FSOL,news20_binary_sparse,4.0,-2.0,2,0.9375313178553532,0.06305901348346248,0.12887516395161128
FSOL,news20_binary_sparse,4.0,-2.0,3,0.9445465174544848,0.04968444702083272,0.11505638169580533
FSOL,news20_binary_sparse,4.0,-2.0,4,0.9326874895607148,0.07113697324595447,0.13143932357367644
FSOL,news20_binary_sparse,4.0,-3.0,0,0.9438784032069484,0.06262916056684907,0.13140680460990492
FSOL,news20_binary_sparse,4.0,-3.0,1,0.9437113746450644,0.07726790398805254,0.13841727380431174
FSOL,news20_binary_sparse,4.0,-3.0,2,0.9380324035410056,0.06311387090329705,0.1320294807378259
FSOL,news20_binary_sparse,4.0,-3.0,3,0.9425421747118756,0.051338357290469205,0.11352922054144918
FSOL,news20_binary_sparse,4.0,-3.0,4,0.9408718890930348,0.0784166347347357,0.14106974923818402
FSOL,news20_binary_sparse,4.0,-inf,0,0.9433773175212962,0.06506663129591239,0.1322090815815173
FSOL,news20_binary_sparse,4.0,-inf,1,0.9445465174544848,0.06704313594487403,0.12968921936318073
FSOL,news20_binary_sparse,4.0,-inf,2,0.9378653749791216,0.06716431352898598,0.13496869260422628
FSOL,news20_binary_sparse,4.0,-inf,3,0.9457157173876732,0.051414502664269314,0.11415810544604815
FSOL,news20_binary_sparse,4.0,-inf,4,0.9356940036746284,0.07780174037211346,0.14311068916473468
FSOL,news20_binary_sparse,4.0,0.0,0,0.7180557875396693,0.061120172137670827,0.11278386973446501
FSOL,news20_binary_sparse,4.0,0.0,1,0.9054618339736096,0.05707382334928293,0.12007257360429953
FSOL,news20_binary_sparse,4.0,0.0,2,0.8662101219308502,0.062092049112947335,0.11430661595364983
